,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,BETWEEN_days,KWH_DAYS,NB_FACTURES
313,0004BB,2019-10-01,2019-10-31,12068.0,"1 599,01",30,402.26666666666665,36.0
314,0004BB,2019-11-01,2019-11-30,11184.0,"1 481,88",29,385.6551724137931,36.0
315,0004BB,2019-12-01,2019-12-31,9904.0,"1 312,28",30,330.1333333333333,36.0
316,0004BB,2020-01-01,2020-01-31,9410.0,"1 246,83",30,313.6666666666667,36.0
317,0004BB,2020-02-01,2020-02-29,9465.0,"1 254,11",28,338.0357142857143,36.0
318,0004BB,2020-03-01,2020-03-31,8849.0,"1 172,49",30,294.96666666666664,36.0
319,0004BB,2020-04-01,2020-04-30,9214.0,"1 220,86",29,317.7241379310345,36.0
320,0004BB,2020-05-01,2020-05-31,9883.0,"1 309,50",30,329.43333333333334,36.0
321,0004BB,2020-06-01,2020-06-30,9050.0,"1 199,13",29,312.0689655172414,36.0
322,0004BB,2020-07-01,2020-07-31,9809.0,"1 299,69",30,326.96666666666664,36.0
323,0004BB,2020-08-01,2020-08-31,9962.0,"1 319,97",30,332.06666666666666,36.0
324,0004BB,2020-09-01,2020-09-30,9092.0,"1 204,69",29,313.51724137931035,36.0
325,0004BB,2020-10-01,2020-10-31,8640.0,"1 144,80",30,288.0,36.0
326,0004BB,2020-11-01,2020-11-30,8720.0,"1 155,40",29,300.6896551724138,36.0
327,0004BR,2018-01-01,2018-01-31,2276.0,"244,43",30,75.86666666666666,35.0
328,0004BR,2018-02-01,2018-02-28,2057.0,"221,74",27,76.18518518518519,35.0
329,0004BR,2018-03-01,2018-03-31,2284.0,"245,26",30,76.13333333333334,35.0
330,0004BR,2018-04-01,2018-04-30,2253.0,"242,04",29,77.6896551724138,35.0
331,0004BR,2018-05-01,2018-05-31,2345.0,"251,58",30,78.16666666666667,35.0
332,0004BR,2018-06-01,2018-06-30,2297.0,"252,33",29,79.20689655172414,35.0
333,0004BR,2018-07-01,2018-07-31,2389.0,"262,18",30,79.63333333333334,35.0
334,0004BR,2018-08-01,2018-08-31,2414.0,"264,73",30,80.46666666666667,35.0
335,0004BR,2018-09-01,2018-09-30,2292.0,"253,64",29,79.03448275862068,35.0
336,0004BR,2018-10-01,2018-10-31,2355.0,"260,41",30,78.5,35.0
337,0004BR,2018-11-01,2018-11-30,2256.0,"249,82",29,77.79310344827586,35.0
338,0004BR,2018-12-01,2018-12-31,2310.0,"255,61",30,77.0,35.0
339,0004BR,2019-01-01,2019-01-31,2313.0,"249,80",30,77.1,35.0
340,0004BR,2019-02-01,2019-02-28,2098.0,"227,38",27,77.70370370370371,35.0
341,0004BR,2019-03-01,2019-03-31,2326.0,"251,13",30,77.53333333333333,35.0
342,0004BR,2019-04-01,2019-04-30,2264.0,"244,61",29,78.06896551724138,35.0
343,0004BR,2019-05-01,2019-05-31,2353.0,"253,85",30,78.43333333333334,35.0
344,0004BR,2019-06-01,2019-06-30,2347.0,"253,04",29,80.93103448275862,35.0
345,0004BR,2019-07-01,2019-07-31,2402.0,"258,77",30,80.06666666666666,35.0
346,0004BR,2019-08-01,2019-08-31,2403.0,"258,84",30,80.1,35.0
347,0004BR,2019-09-01,2019-09-30,2280.0,"246,13",29,78.62068965517241,35.0
348,0004BR,2019-10-01,2019-10-31,2610.0,"279,47",30,87.0,35.0
349,0004BR,2019-11-01,2019-11-30,2522.0,"270,28",29,86.96551724137932,35.0
350,0004BR,2019-12-01,2019-12-31,2588.0,"277,13",30,86.26666666666667,35.0
351,0004BR,2020-01-01,2020-01-31,2599.0,"331,44",30,86.63333333333334,35.0
352,0004BR,2020-02-01,2020-02-29,2454.0,"313,42",28,87.64285714285714,35.0
353,0004BR,2020-03-01,2020-03-31,2603.0,"330,33",30,86.76666666666667,35.0
354,0004BR,2020-04-01,2020-04-30,2616.0,"331,85",29,90.20689655172414,35.0
355,0004BR,2020-05-01,2020-05-31,2693.0,"341,35",30,89.76666666666667,35.0
356,0004BR,2020-06-01,2020-06-30,2622.0,"332,51",29,90.41379310344827,35.0
357,0004BR,2020-07-01,2020-07-31,2764.0,"349,96",30,92.13333333333334,35.0
358,0004BR,2020-08-01,2020-08-31,2804.0,"354,84",30,93.46666666666667,35.0
359,0004BR,2020-09-01,2020-09-30,2700.0,"342,00",29,93.10344827586206,35.0
360,0004BR,2020-10-01,2020-10-31,2760.0,"349,45",30,92.0,35.0
361,0004BR,2020-11-01,2020-11-30,2647.0,"326,93",29,91.27586206896552,35.0
362,0004KO,2018-01-01,2018-01-31,2206.0,"275,39",30,73.53333333333333,35.0
363,0004KO,2018-02-01,2018-02-28,1996.0,"250,09",27,73.92592592592592,35.0
364,0004KO,2018-03-01,2018-03-31,2208.0,"275,63",30,73.6,35.0
365,0004KO,2018-04-01,2018-04-30,2146.0,"268,16",29,74.0,35.0
366,0004KO,2018-05-01,2018-05-31,2261.0,"282,01",30,75.36666666666666,35.0
367,0004KO,2018-06-01,2018-06-30,2194.0,"273,94",29,75.65517241379311,35.0
368,0004KO,2018-07-01,2018-07-31,2293.0,"286,03",30,76.43333333333334,35.0
369,0004KO,2018-08-01,2018-08-31,2325.0,"289,89",30,77.5,35.0
370,0004KO,2018-09-01,2018-09-30,2213.0,"278,13",29,76.3103448275862,35.0
371,0004KO,2018-10-01,2018-10-31,2693.0,"336,37",30,89.76666666666667,35.0
372,0004KO,2018-11-01,2018-11-30,2597.0,"324,72",29,89.55172413793103,35.0
373,0004KO,2018-12-01,2018-12-31,2679.0,"334,67",30,89.3,35.0
374,0004KO,2019-01-01,2019-01-31,2678.0,"367,54",30,89.26666666666667,35.0
375,0004KO,2019-02-01,2019-02-28,2416.0,"332,53",27,89.48148148148148,35.0
376,0004KO,2019-03-01,2019-03-31,2672.0,"366,74",30,89.06666666666666,35.0
377,0004KO,2019-04-01,2019-04-30,2386.0,"328,53",29,82.27586206896552,35.0
378,0004KO,2019-05-01,2019-05-31,2457.0,"338,01",30,81.9,35.0
379,0004KO,2019-06-01,2019-06-30,2463.0,"338,81",29,84.93103448275862,35.0
380,0004KO,2019-07-01,2019-07-31,2542.0,"349,37",30,84.73333333333333,35.0
381,0004KO,2019-08-01,2019-08-31,2528.0,"347,50",30,84.26666666666667,35.0
382,0004KO,2019-09-01,2019-09-30,2390.0,"329,06",29,82.41379310344827,35.0
383,0004KO,2019-10-01,2019-10-31,2461.0,"338,55",30,82.03333333333333,35.0
384,0004KO,2019-11-01,2019-11-30,2376.0,"327,19",29,81.93103448275862,35.0
385,0004KO,2019-12-01,2019-12-31,2435.0,"335,07",30,81.16666666666667,35.0
386,0004KO,2020-01-01,2020-01-31,2444.0,"334,66",30,81.46666666666667,35.0
387,0004KO,2020-02-01,2020-02-29,2354.0,"322,73",28,84.07142857142857,35.0
388,0004KO,2020-03-01,2020-03-31,2556.0,"349,49",30,85.2,35.0
389,0004KO,2020-04-01,2020-04-30,2569.0,"351,22",29,88.58620689655173,35.0
390,0004KO,2020-05-01,2020-05-31,2656.0,"362,74",30,88.53333333333333,35.0
391,0004KO,2020-06-01,2020-06-30,2615.0,"357,31",29,90.17241379310344,35.0
392,0004KO,2020-07-01,2020-07-31,2796.0,"381,29",30,93.2,35.0
393,0004KO,2020-08-01,2020-08-31,2878.0,"392,15",30,95.93333333333334,35.0
394,0004KO,2020-09-01,2020-09-30,2728.0,"372,28",29,94.06896551724138,35.0
395,0004KO,2020-10-01,2020-10-31,2785.0,"379,83",30,92.83333333333333,35.0
396,0004KO,2020-11-01,2020-11-30,2668.0,"353,44",29,92.0,35.0
397,0005KO,2018-01-01,2018-06-30,14134.0,"1 921,96",180,78.52222222222223,20.0
398,0005KO,2018-07-01,2018-12-31,16400.0,"2 239,81",183,89.61748633879782,20.0
399,0005KO,2019-01-01,2019-06-30,18832.0,"2 470,29",180,104.62222222222222,20.0
400,0005KO,2019-07-01,2019-07-31,3412.0,"442,33",30,113.73333333333333,20.0
401,0005KO,2019-08-01,2019-08-31,2804.0,"368,51",30,93.46666666666667,20.0
402,0005KO,2019-09-01,2019-09-30,2683.0,"353,82",29,92.51724137931035,20.0
403,0005KO,2019-10-01,2019-10-31,2758.0,"362,93",30,91.93333333333334,20.0
404,0005KO,2019-11-01,2019-11-30,2654.0,"350,26",29,91.51724137931035,20.0
405,0005KO,2019-12-01,2019-12-31,2719.0,"358,19",30,90.63333333333334,20.0
406,0005KO,2020-01-01,2020-01-31,2732.0,"354,04",30,91.06666666666666,20.0
407,0005KO,2020-02-01,2020-02-29,2623.0,"341,03",28,93.67857142857143,20.0
408,0005KO,2020-03-01,2020-03-31,2776.0,"362,25",30,92.53333333333333,20.0
409,0005KO,2020-04-01,2020-04-30,2811.0,"366,46",29,96.93103448275862,20.0
410,0005KO,2020-05-01,2020-05-31,2936.0,"381,51",30,97.86666666666666,20.0
411,0005KO,2020-06-01,2020-06-30,2906.0,"377,89",29,100.20689655172414,20.0
412,0005KO,2020-07-01,2020-07-31,3058.0,"396,19",30,101.93333333333334,20.0
413,0005KO,2020-08-01,2020-08-31,3120.0,"403,65",30,104.0,20.0
414,0005KO,2020-09-01,2020-09-30,3017.0,"391,26",29,104.03448275862068,20.0
415,0005KO,2020-10-01,2020-10-31,3058.0,"396,19",30,101.93333333333334,20.0
416,0005KO,2020-11-01,2020-11-30,2913.0,"378,74",29,100.44827586206897,20.0
417,0006BB,2018-01-01,2018-01-31,2195.0,"286,32",30,73.16666666666667,35.0
418,0006BB,2018-02-01,2018-02-28,1999.0,"261,49",27,74.03703703703704,35.0
419,0006BB,2018-03-01,2018-03-31,2203.0,"288,05",30,73.43333333333334,35.0
420,0006BB,2018-04-01,2018-04-30,2174.0,"284,89",29,74.96551724137932,35.0
421,0006BB,2018-05-01,2018-05-31,2306.0,"301,54",30,76.86666666666666,35.0
422,0006BB,2018-06-01,2018-06-30,2306.0,"301,40",29,79.51724137931035,35.0
423,0006BB,2018-07-01,2018-07-31,2759.0,"358,62",30,91.96666666666667,35.0
424,0006BB,2018-08-01,2018-08-31,2781.0,"361,69",30,92.7,35.0
425,0006BB,2018-09-01,2018-09-30,2647.0,"346,44",29,91.27586206896552,35.0
426,0006BB,2018-10-01,2018-10-31,2708.0,"353,93",30,90.26666666666667,35.0
427,0006BB,2018-11-01,2018-11-30,2609.0,"341,31",29,89.96551724137932,35.0
428,0006BB,2018-12-01,2018-12-31,2827.0,"368,59",30,94.23333333333333,35.0
429,0006BB,2019-01-01,2019-01-31,2829.0,"352,08",30,94.3,35.0
430,0006BB,2019-02-01,2019-02-28,2475.0,"309,62",27,91.66666666666667,35.0
431,0006BB,2019-03-01,2019-03-31,2713.0,"338,57",30,90.43333333333334,35.0
432,0006BB,2019-04-01,2019-04-30,2505.0,"313,08",29,86.37931034482759,35.0
433,0006BB,2019-05-01,2019-05-31,2600.0,"323,20",30,86.66666666666667,35.0
434,0006BB,2019-06-01,2019-06-30,2770.0,"344,85",29,95.51724137931035,35.0
435,0006BB,2019-07-01,2019-07-31,2861.0,"355,89",30,95.36666666666666,35.0
436,0006BB,2019-08-01,2019-08-31,2826.0,"352,13",30,94.2,35.0
437,0006BB,2019-09-01,2019-09-30,2714.0,"338,31",29,93.58620689655173,35.0
438,0006BB,2019-10-01,2019-10-31,2805.0,"349,08",30,93.5,35.0
439,0006BB,2019-11-01,2019-11-30,2680.0,"334,16",29,92.41379310344827,35.0
440,0006BB,2019-12-01,2019-12-31,2735.0,"340,42",30,91.16666666666667,35.0
441,0006BB,2020-01-01,2020-01-31,2743.0,"392,84",30,91.43333333333334,35.0
442,0006BB,2020-02-01,2020-02-29,2535.0,"365,54",28,90.53571428571429,35.0
443,0006BB,2020-03-01,2020-03-31,2644.0,"383,08",30,88.13333333333334,35.0
444,0006BB,2020-04-01,2020-04-30,2569.0,"371,58",29,88.58620689655173,35.0
445,0006BB,2020-05-01,2020-05-31,2655.0,"383,26",30,88.5,35.0
446,0006BB,2020-06-01,2020-06-30,2623.0,"378,94",29,90.44827586206897,35.0
447,0006BB,2020-07-01,2020-07-31,2755.0,"396,43",30,91.83333333333333,35.0
448,0006BB,2020-08-01,2020-08-31,2797.0,"401,25",30,93.23333333333333,35.0
449,0006BB,2020-09-01,2020-09-30,3171.0,"452,79",29,109.34482758620689,35.0
450,0006BB,2020-10-01,2020-10-31,3464.0,"492,83",30,115.46666666666667,35.0
451,0006BB,2020-11-01,2020-11-30,3315.0,"459,69",29,114.3103448275862,35.0
452,0006BR,2018-01-01,2018-06-30,13640.0,"1 854,79",180,75.77777777777777,20.0
453,0006BR,2018-07-01,2018-12-31,14222.0,"1 956,44",183,77.71584699453553,20.0
454,0006BR,2019-01-01,2019-06-30,13696.0,"1 800,14",180,76.08888888888889,20.0
455,0006BR,2019-07-01,2019-07-31,2493.0,"323,81",30,83.1,20.0
456,0006BR,2019-08-01,2019-08-31,2656.0,"343,60",30,88.53333333333333,20.0
457,0006BR,2019-09-01,2019-09-30,2598.0,"336,56",29,89.58620689655173,20.0
458,0006BR,2019-10-01,2019-10-31,2619.0,"339,11",30,87.3,20.0
459,0006BR,2019-11-01,2019-11-30,2502.0,"324,91",29,86.27586206896552,20.0
460,0006BR,2019-12-01,2019-12-31,2548.0,"330,49",30,84.93333333333334,20.0
461,0006BR,2020-01-01,2020-01-31,2544.0,"330,01",30,84.8,20.0
462,0006BR,2020-02-01,2020-02-29,2417.0,"309,51",28,86.32142857142857,20.0
463,0006BR,2020-03-01,2020-03-31,2601.0,"334,24",30,86.7,20.0
464,0006BR,2020-04-01,2020-04-30,2621.0,"336,65",29,90.37931034482759,20.0
465,0006BR,2020-05-01,2020-05-31,2705.0,"346,76",30,90.16666666666667,20.0
466,0006BR,2020-06-01,2020-06-30,2632.0,"337,97",29,90.75862068965517,20.0
467,0006BR,2020-07-01,2020-07-31,2779.0,"355,67",30,92.63333333333334,20.0
468,0006BR,2020-08-01,2020-08-31,2816.0,"360,12",30,93.86666666666666,20.0
469,0006BR,2020-09-01,2020-09-30,2703.0,"346,52",29,93.20689655172414,20.0
470,0006BR,2020-10-01,2020-10-31,2759.0,"353,26",30,91.96666666666667,20.0
471,0006BR,2020-11-01,2020-11-30,2638.0,"338,69",29,90.96551724137932,20.0
472,0007BB,2018-01-01,2018-01-31,1555.0,"219,45",30,51.833333333333336,35.0
473,0007BB,2018-02-01,2018-02-28,1436.0,"202,83",27,53.18518518518518,35.0
474,0007BB,2018-03-01,2018-03-31,1706.0,"225,19",30,56.86666666666667,35.0
475,0007BB,2018-04-01,2018-04-30,1523.0,"249,77",29,52.51724137931034,35.0
476,0007BB,2018-05-01,2018-05-31,1582.0,"272,10",30,52.733333333333334,35.0
477,0007BB,2018-06-01,2018-06-30,1714.0,"313,66",29,59.10344827586207,35.0
478,0007BB,2018-07-01,2018-07-31,1923.0,"355,76",30,64.1,35.0
479,0007BB,2018-08-01,2018-08-31,2119.0,"372,94",30,70.63333333333334,35.0
480,0007BB,2018-09-01,2018-09-30,1833.0,"318,94",29,63.206896551724135,35.0
481,0007BB,2018-10-01,2018-10-31,1939.0,"285,03",30,64.63333333333334,35.0
482,0007BB,2018-11-01,2018-11-30,1931.0,"262,62",29,66.58620689655173,35.0
483,0007BB,2018-12-01,2018-12-31,1956.0,"248,41",30,65.2,35.0
484,0007BB,2019-01-01,2019-01-31,1946.0,"280,22",30,64.86666666666666,35.0
485,0007BB,2019-02-01,2019-02-28,1939.0,"294,73",27,71.81481481481481,35.0
486,0007BB,2019-03-01,2019-03-31,1739.0,"276,50",30,57.96666666666667,35.0
487,0007BB,2019-04-01,2019-04-30,1885.0,"333,65",29,65.0,35.0
488,0007BB,2019-05-01,2019-05-31,1946.0,"340,55",30,64.86666666666666,35.0
489,0007BB,2019-06-01,2019-06-30,1805.0,"364,61",29,62.241379310344826,35.0
490,0007BB,2019-07-01,2019-07-31,2124.0,"426,92",30,70.8,35.0
491,0007BB,2019-08-01,2019-08-31,2075.0,"412,93",30,69.16666666666667,35.0
492,0007BB,2019-09-01,2019-09-30,1916.0,"367,87",29,66.06896551724138,35.0
493,0007BB,2019-10-01,2019-10-31,2246.0,"375,08",30,74.86666666666666,35.0
494,0007BB,2019-11-01,2019-11-30,1829.0,"287,15",29,63.06896551724138,35.0
495,0007BB,2019-12-01,2019-12-31,2004.0,"306,61",30,66.8,35.0
496,0007BB,2020-01-01,2020-01-31,2143.0,"317,16",30,71.43333333333334,35.0
497,0007BB,2020-02-01,2020-02-29,1440.0,"223,20",28,51.42857142857143,35.0
498,0007BB,2020-03-01,2020-03-31,757.0,"120,36",30,25.233333333333334,35.0
499,0007BB,2020-04-01,2020-04-30,3133.0,"582,74",29,108.03448275862068,35.0
500,0007BB,2020-05-01,2020-05-31,2338.0,"425,52",30,77.93333333333334,35.0
501,0007BB,2020-06-01,2020-06-30,1725.0,"343,28",29,59.48275862068966,35.0
502,0007BB,2020-07-01,2020-07-31,2104.0,"414,49",30,70.13333333333334,35.0
503,0007BB,2020-08-01,2020-08-31,1915.0,"371,51",30,63.833333333333336,35.0
504,0007BB,2020-09-01,2020-09-30,2267.0,"428,46",29,78.17241379310344,35.0
505,0007BB,2020-10-01,2020-10-31,1857.0,"300,83",30,61.9,35.0
506,0007BB,2020-11-01,2020-11-30,1987.0,"309,97",29,68.51724137931035,35.0
507,0007BR,2018-01-01,2018-01-31,2620.0,"281,73",30,87.33333333333333,35.0
508,0007BR,2018-02-01,2018-02-28,2355.0,"254,07",27,87.22222222222223,35.0
509,0007BR,2018-03-01,2018-03-31,2755.0,"294,96",30,91.83333333333333,35.0
510,0007BR,2018-04-01,2018-04-30,3149.0,"334,89",29,108.58620689655173,35.0
511,0007BR,2018-05-01,2018-05-31,3848.0,"407,32",30,128.26666666666668,35.0
512,0007BR,2018-06-01,2018-06-30,3718.0,"393,85",29,128.20689655172413,35.0
513,0007BR,2018-07-01,2018-07-31,4107.0,"434,44",30,136.9,35.0
514,0007BR,2018-08-01,2018-08-31,4237.0,"447,92",30,141.23333333333332,35.0
515,0007BR,2018-09-01,2018-09-30,3326.0,"356,08",29,114.6896551724138,35.0
516,0007BR,2018-10-01,2018-10-31,2613.0,"281,79",30,87.1,35.0
517,0007BR,2018-11-01,2018-11-30,2396.0,"259,19",29,82.62068965517241,35.0
518,0007BR,2018-12-01,2018-12-31,2511.0,"271,31",30,83.7,35.0
519,0007BR,2019-01-01,2019-01-31,2500.0,"263,64",30,83.33333333333333,35.0
520,0007BR,2019-02-01,2019-02-28,2227.0,"235,58",27,82.48148148148148,35.0
521,0007BR,2019-03-01,2019-03-31,2538.0,"267,20",30,84.6,35.0
522,0007BR,2019-04-01,2019-04-30,2520.0,"265,35",29,86.89655172413794,35.0
523,0007BR,2019-05-01,2019-05-31,2581.0,"271,61",30,86.03333333333333,35.0
524,0007BR,2019-06-01,2019-06-30,2816.0,"296,42",29,97.10344827586206,35.0
525,0007BR,2019-07-01,2019-07-31,2731.0,"287,14",30,91.03333333333333,35.0
526,0007BR,2019-08-01,2019-08-31,2775.0,"291,72",30,92.5,35.0
527,0007BR,2019-09-01,2019-09-30,2636.0,"277,46",29,90.89655172413794,35.0
528,0007BR,2019-10-01,2019-10-31,2721.0,"286,23",30,90.7,35.0
529,0007BR,2019-11-01,2019-11-30,2584.0,"272,27",29,89.10344827586206,35.0
530,0007BR,2019-12-01,2019-12-31,2772.0,"291,44",30,92.4,35.0
531,0007BR,2020-01-01,2020-01-31,2834.0,"355,75",30,94.46666666666667,35.0
532,0007BR,2020-02-01,2020-02-29,2688.0,"337,88",28,96.0,35.0
533,0007BR,2020-03-01,2020-03-31,2820.0,"352,29",30,94.0,35.0
534,0007BR,2020-04-01,2020-04-30,2812.0,"351,17",29,96.96551724137932,35.0
535,0007BR,2020-05-01,2020-05-31,2811.0,"352,71",30,93.7,35.0
536,0007BR,2020-06-01,2020-06-30,2747.0,"344,48",29,94.72413793103448,35.0
537,0007BR,2020-07-01,2020-07-31,2887.0,"359,93",30,96.23333333333333,35.0
538,0007BR,2020-08-01,2020-08-31,2914.0,"363,22",30,97.13333333333334,35.0
539,0007BR,2020-09-01,2020-09-30,2802.0,"349,58",29,96.62068965517241,35.0
540,0007BR,2020-10-01,2020-10-31,2836.0,"353,72",30,94.53333333333333,35.0
541,0007BR,2020-11-01,2020-11-30,2690.0,"335,95",29,92.75862068965517,35.0
542,0008BB,2018-01-01,2018-12-31,38519.0,"5 096,07",364,105.82142857142857,24.0
543,0008BB,2019-01-01,2019-01-31,3559.0,"448,59",30,118.63333333333334,24.0
544,0008BB,2019-02-01,2019-02-28,3123.0,"385,65",27,115.66666666666667,24.0
545,0008BB,2019-03-01,2019-03-31,3450.0,"424,95",30,115.0,24.0
546,0008BB,2019-04-01,2019-04-30,3130.0,"385,91",29,107.93103448275862,24.0
547,0008BB,2019-05-01,2019-05-31,3174.0,"390,34",30,105.8,24.0
548,0008BB,2019-06-01,2019-06-30,3376.0,"415,66",29,116.41379310344827,24.0
549,0008BB,2019-07-01,2019-07-31,3527.0,"434,07",30,117.56666666666666,24.0
550,0008BB,2019-08-01,2019-08-31,3545.0,"435,75",30,118.16666666666667,24.0
551,0008BB,2019-09-01,2019-09-30,3371.0,"414,48",29,116.24137931034483,24.0
552,0008BB,2019-10-01,2019-10-31,3434.0,"421,74",30,114.46666666666667,24.0
553,0008BB,2019-11-01,2019-11-30,3284.0,"403,80",29,113.24137931034483,24.0
554,0008BB,2019-12-01,2019-12-31,3269.0,"401,94",30,108.96666666666667,24.0
555,0008BB,2020-01-01,2020-01-31,3277.0,"463,95",30,109.23333333333333,24.0
556,0008BB,2020-02-01,2020-02-29,3062.0,"435,72",28,109.35714285714286,24.0
557,0008BB,2020-03-01,2020-03-31,3247.0,"464,40",30,108.23333333333333,24.0
558,0008BB,2020-04-01,2020-04-30,3131.0,"446,82",29,107.96551724137932,24.0
559,0008BB,2020-05-01,2020-05-31,3235.0,"460,84",30,107.83333333333333,24.0
560,0008BB,2020-06-01,2020-06-30,3267.0,"465,56",29,112.65517241379311,24.0
561,0008BB,2020-07-01,2020-07-31,3524.0,"500,24",30,117.46666666666667,24.0
562,0008BB,2020-08-01,2020-08-31,3516.0,"497,99",30,117.2,24.0
563,0008BB,2020-09-01,2020-09-30,3294.0,"467,29",29,113.58620689655173,24.0
564,0008BB,2020-10-01,2020-10-31,3378.0,"478,44",30,112.6,24.0
565,0008BB,2020-11-01,2020-11-30,3186.0,"442,00",29,109.86206896551724,24.0
566,0008BR,2018-01-01,2018-12-31,28936.0,"3 342,01",364,79.49450549450549,3.0
567,0008BR,2019-01-01,2019-09-11,20339.0,"2 305,16",253,80.3913043478261,3.0
568,0008BR,2019-09-12,2019-12-31,9483.0,"1 067,71",110,86.2090909090909,3.0
569,0008KO,2018-01-01,2018-01-31,2484.0,"307,08",30,82.8,35.0
570,0008KO,2018-02-01,2018-02-28,2298.0,"284,67",27,85.11111111111111,35.0
571,0008KO,2018-03-01,2018-03-31,2503.0,"309,37",30,83.43333333333334,35.0
572,0008KO,2018-04-01,2018-04-30,2419.0,"299,25",29,83.41379310344827,35.0
573,0008KO,2018-05-01,2018-05-31,2508.0,"309,97",30,83.6,35.0
574,0008KO,2018-06-01,2018-06-30,2426.0,"300,09",29,83.65517241379311,35.0
575,0008KO,2018-07-01,2018-07-31,2517.0,"311,23",30,83.9,35.0
576,0008KO,2018-08-01,2018-08-31,2510.0,"310,39",30,83.66666666666667,35.0
577,0008KO,2018-09-01,2018-09-30,2426.0,"302,17",29,83.65517241379311,35.0
578,0008KO,2018-10-01,2018-10-31,2843.0,"352,77",30,94.76666666666667,35.0
579,0008KO,2018-11-01,2018-11-30,2884.0,"357,75",29,99.44827586206897,35.0
580,0008KO,2018-12-01,2018-12-31,2957.0,"366,61",30,98.56666666666666,35.0
581,0008KO,2019-01-01,2019-01-31,2965.0,"404,07",30,98.83333333333333,35.0
582,0008KO,2019-02-01,2019-02-28,2673.0,"365,05",27,99.0,35.0
583,0008KO,2019-03-01,2019-03-31,2957.0,"403,00",30,98.56666666666666,35.0
584,0008KO,2019-04-01,2019-04-30,2727.0,"372,27",29,94.03448275862068,35.0
585,0008KO,2019-05-01,2019-05-31,2613.0,"357,04",30,87.1,35.0
586,0008KO,2019-06-01,2019-06-30,2584.0,"353,16",29,89.10344827586206,35.0
587,0008KO,2019-07-01,2019-07-31,2633.0,"359,71",30,87.76666666666667,35.0
588,0008KO,2019-08-01,2019-08-31,2653.0,"362,38",30,88.43333333333334,35.0
589,0008KO,2019-09-01,2019-09-30,2558.0,"349,69",29,88.20689655172414,35.0
590,0008KO,2019-10-01,2019-10-31,2651.0,"362,11",30,88.36666666666666,35.0
591,0008KO,2019-11-01,2019-11-30,2551.0,"348,75",29,87.96551724137932,35.0
592,0008KO,2019-12-01,2019-12-31,2610.0,"356,64",30,87.0,35.0
593,0008KO,2020-01-01,2020-01-31,2625.0,"356,59",30,87.5,35.0
594,0008KO,2020-02-01,2020-02-29,2519.0,"342,55",28,89.96428571428571,35.0
595,0008KO,2020-03-01,2020-03-31,2680.0,"363,88",30,89.33333333333333,35.0
596,0008KO,2020-04-01,2020-04-30,2693.0,"365,60",29,92.86206896551724,35.0
597,0008KO,2020-05-01,2020-05-31,2791.0,"378,58",30,93.03333333333333,35.0
598,0008KO,2020-06-01,2020-06-30,2718.0,"368,91",29,93.72413793103448,35.0
599,0008KO,2020-07-01,2020-07-31,2868.0,"388,79",30,95.6,35.0
600,0008KO,2020-08-01,2020-08-31,2902.0,"393,29",30,96.73333333333333,35.0
601,0008KO,2020-09-01,2020-09-30,2831.0,"383,88",29,97.62068965517241,35.0
602,0008KO,2020-10-01,2020-10-31,2902.0,"393,29",30,96.73333333333333,35.0
603,0008KO,2020-11-01,2020-11-30,2781.0,"377,26",29,95.89655172413794,35.0
604,0009BB,2018-01-01,2018-01-31,2370.0,"306,70",30,79.0,35.0
605,0009BB,2018-02-01,2018-02-28,2135.0,"277,21",27,79.07407407407408,35.0
606,0009BB,2018-03-01,2018-03-31,2366.0,"306,45",30,78.86666666666666,35.0
607,0009BB,2018-04-01,2018-04-30,2436.0,"314,57",29,84.0,35.0
608,0009BB,2018-05-01,2018-05-31,2582.0,"333,98",30,86.06666666666666,35.0
609,0009BB,2018-06-01,2018-06-30,2540.0,"327,70",29,87.58620689655173,35.0
610,0009BB,2018-07-01,2018-07-31,2943.0,"379,44",30,98.1,35.0
611,0009BB,2018-08-01,2018-08-31,2964.0,"382,43",30,98.8,35.0
612,0009BB,2018-09-01,2018-09-30,2835.0,"367,86",29,97.75862068965517,35.0
613,0009BB,2018-10-01,2018-10-31,2913.0,"377,68",30,97.1,35.0
614,0009BB,2018-11-01,2018-11-30,2797.0,"362,88",29,96.44827586206897,35.0
615,0009BB,2018-12-01,2018-12-31,3021.0,"390,99",30,100.7,35.0
616,0009BB,2019-01-01,2019-01-31,3027.0,"373,70",30,100.9,35.0
617,0009BB,2019-02-01,2019-02-28,2675.0,"333,61",27,99.07407407407408,35.0
618,0009BB,2019-03-01,2019-03-31,3006.0,"372,20",30,100.2,35.0
